*info,Note:,,
*info,Projected coordinate system: Canada Albers Equal Area Conic,,
*info,Projection: Albers,,
*info,Central meridian: -96.0,,
*info,Standard parallel 1: 50.0,,
*info,Standard parallel 2: 70.0,,
*info,Latitude of origin: 40.0,,
*info,Linear unit: metre,,
*blank,,,
*info,Created by: G Romme, University of Toronto Libraries, GIS & Map Library
*info,from Census of Canada, 1996: digital cartographic file at the FSA level,
*info,27/01/2006,,
*blank,,,
*note,THIS FILE HAS BEEN TAGGED BY LUKAS SWAN. IT COMES FROM THE WEBSITE: http://www.chass.utoronto.ca/datalib/cc96/georef96.htm#fsar,,
*note,I BELIEVE THE REPETITIONS FOR THE SAME FSA BELOW WERE USED FOR ADDING AREAS TOGETHER FROM A GIS PROGRAM,,
*note,I WILL USE THIS FILE BY SUMMING VALUES FOR EACH UNIQUE FSA AND THEN DIVIDING POPULATION IN THE FSA BY THE SUMMED VALUE,,
*note,FSA stands for Forward Sortation Area and is included in the CSDDRD,,
*header,FSA,land_area,
*units,-,km^2,
*data,A0A,0.04,
*data,A0A,0.07,
*data,A0A,0.87,
*data,A0A,0.97,
*data,A0A,1.36,
*data,A0A,1.74,
*data,A0A,10.83,
*data,A0A,19.96,
*data,A0A,3.42,
*data,A0A,3293.66,
*data,A0A,4.07,
*data,A0A,469.68,
*data,A0A,47.68,
*data,A0A,6.4,
*data,A0A,6.48,
*data,A0A,60.56,
*data,A0B,0.57,
*data,A0B,0.78,
*data,A0B,0.88,
*data,A0B,1.47,
*data,A0B,1.49,
*data,A0B,1.55,
*data,A0B,1.91,
*data,A0B,11.96,
*data,A0B,12.3,
*data,A0B,14.64,
*data,A0B,1771.92,
*data,A0B,2.02,
*data,A0B,2.28,
*data,A0B,3.47,
*data,A0B,3.6,
*data,A0B,4.17,
*data,A0B,5.51,
*data,A0B,5.99,
*data,A0B,5268.94,
*data,A0B,7.25,
*data,A0B,9.41,
*data,A0C,0.58,
*data,A0C,1.4,
*data,A0C,125.57,
*data,A0C,4137.2,
*data,A0C,5.94,
*data,A0E,0.7,
*data,A0E,0.74,
*data,A0E,0.99,
*data,A0E,1.26,
*data,A0E,1.47,
*data,A0E,1.67,
*data,A0E,1.98,
*data,A0E,10.99,
*data,A0E,110.35,
*data,A0E,126.7,
*data,A0E,162.24,
*data,A0E,1749.55,
*data,A0E,2.94,
*data,A0E,20.94,
*data,A0E,23.48,
*data,A0E,3401.34,
*data,A0E,4.4,
*data,A0E,42.92,
*data,A0G,0.4,
*data,A0G,0.42,
*data,A0G,0.48,
*data,A0G,0.49,
*data,A0G,0.59,
*data,A0G,0.62,
*data,A0G,0.63,
*data,A0G,0.63,
*data,A0G,0.64,
*data,A0G,0.64,
*data,A0G,0.65,
*data,A0G,0.65,
*data,A0G,0.68,
*data,A0G,0.68,
*data,A0G,0.7,
*data,A0G,0.71,
*data,A0G,0.73,
*data,A0G,0.73,
*data,A0G,0.74,
*data,A0G,0.74,
*data,A0G,0.79,
*data,A0G,0.79,
*data,A0G,0.8,
*data,A0G,0.8,
*data,A0G,0.83,
*data,A0G,0.84,
*data,A0G,0.84,
*data,A0G,0.84,
*data,A0G,0.85,
*data,A0G,0.85,
*data,A0G,0.86,
*data,A0G,0.87,
*data,A0G,0.87,
*data,A0G,0.87,
*data,A0G,0.88,
*data,A0G,0.94,
*data,A0G,0.96,
*data,A0G,0.96,
*data,A0G,0.96,
*data,A0G,1.02,
*data,A0G,1.05,
*data,A0G,1.05,
*data,A0G,1.05,
*data,A0G,1.07,
*data,A0G,1.07,
*data,A0G,1.09,
*data,A0G,1.1,
*data,A0G,1.11,
*data,A0G,1.15,
*data,A0G,1.16,
*data,A0G,1.19,
*data,A0G,1.2,
*data,A0G,1.28,
*data,A0G,1.31,
*data,A0G,1.38,
*data,A0G,1.39,
*data,A0G,1.44,
*data,A0G,1.44,
*data,A0G,1.66,
*data,A0G,1.69,
*data,A0G,1.74,
*data,A0G,1.75,
*data,A0G,1.77,
*data,A0G,1.89,
*data,A0G,12.14,
*data,A0G,12011.64,
*data,A0G,13.98,
*data,A0G,185.08,
*data,A0G,2.11,
*data,A0G,2.15,
*data,A0G,2.18,
*data,A0G,2.26,
*data,A0G,2.76,
*data,A0G,2.79,
*data,A0G,2.96,
*data,A0G,2.96,
*data,A0G,25.17,
*data,A0G,260.42,
*data,A0G,27.68,
*data,A0G,3.09,
*data,A0G,3.11,
*data,A0G,3.16,
*data,A0G,3.29,
*data,A0G,3.43,
*data,A0G,3.7,
*data,A0G,3.72,
*data,A0G,30.65,
*data,A0G,39.64,
*data,A0G,4.31,
*data,A0G,4.4,
*data,A0G,4.5,
*data,A0G,4.69,
*data,A0G,40.23,
*data,A0G,5.17,
*data,A0G,5.53,
*data,A0G,5.71,
*data,A0G,5.97,
*data,A0G,7.07,
*data,A0G,7.31,
*data,A0G,8.42,
*data,A0G,9.34,
*data,A0G,9.38,
*data,A0G,9.9,
*data,A0H,0.82,
*data,A0H,1.11,
*data,A0H,1.12,
*data,A0H,1.28,
*data,A0H,1.34,
*data,A0H,1.44,
*data,A0H,1.51,
*data,A0H,1.58,
*data,A0H,1.75,
*data,A0H,1.76,
*data,A0H,22471.39,
*data,A0H,3.16,
*data,A0H,8.28,
*data,A0H,88.48,
*data,A0J,0.44,
*data,A0J,0.51,
*data,A0J,0.59,
*data,A0J,0.66,
*data,A0J,0.68,
*data,A0J,0.72,
*data,A0J,0.94,
*data,A0J,1774.6,
*data,A0J,22.17,
*data,A0J,24.5,
*data,A0J,35.95,
*data,A0J,37.2,
*data,A0J,7.24,
*data,A0K,0.36,
*data,A0K,0.53,
*data,A0K,0.71,
*data,A0K,0.71,
*data,A0K,0.73,
*data,A0K,0.85,
*data,A0K,0.92,
*data,A0K,0.93,
*data,A0K,0.98,
*data,A0K,1.05,
*data,A0K,1.1,
*data,A0K,1.19,
*data,A0K,1.27,
*data,A0K,1.3,
*data,A0K,1.38,
*data,A0K,1.41,
*data,A0K,1.46,
*data,A0K,1.52,
*data,A0K,1.54,
*data,A0K,1.55,
*data,A0K,1.89,
*data,A0K,10.79,
*data,A0K,12.11,
*data,A0K,16.61,
*data,A0K,17.66,
*data,A0K,18.59,
*data,A0K,18.91,
*data,A0K,2.04,
*data,A0K,2.04,
*data,A0K,2.3,
*data,A0K,2.47,
*data,A0K,23.1,
*data,A0K,26321.01,
*data,A0K,28.15,
*data,A0K,3.19,
*data,A0K,3.54,
*data,A0K,33.87,
*data,A0K,42166.43,
*data,A0K,44.06,
*data,A0K,48.66,
*data,A0K,5.48,
*data,A0K,5.57,
*data,A0K,56.6,
*data,A0K,6.81,
*data,A0K,7.66,
*data,A0K,70.9,
*data,A0K,8.11,
*data,A0K,8.76,
*data,A0K,8.88,
*data,A0K,9.45,
*data,A0K,92.72,
*data,A0K,93.13,
*data,A0L,1.19,
*data,A0L,1.48,
*data,A0L,11.82,
*data,A0L,2,
*data,A0L,268.51,
*data,A0L,3.76,
*data,A0L,5.82,
*data,A0L,50.57,
*data,A0L,571.78,
*data,A0L,832.98,
*data,A0M,0.52,
*data,A0M,0.57,
*data,A0M,0.59,
*data,A0M,0.62,
*data,A0M,0.62,
*data,A0M,0.62,
*data,A0M,0.66,
*data,A0M,0.67,
*data,A0M,0.7,
*data,A0M,0.71,
*data,A0M,0.77,
*data,A0M,0.83,
*data,A0M,0.88,
*data,A0M,0.89,
*data,A0M,0.97,
*data,A0M,1.03,
*data,A0M,1.2,
*data,A0M,1.27,
*data,A0M,1.57,
*data,A0M,16180.28,
*data,A0M,2.11,
*data,A0M,2.99,
*data,A0M,3.39,
*data,A0M,3.61,
*data,A0M,35.96,
*data,A0M,4.28,
*data,A0N,0.63,
*data,A0N,0.71,
*data,A0N,0.95,
*data,A0N,0.97,
*data,A0N,1005.95,
*data,A0N,19.42,
*data,A0N,4229.09,
*data,A0P,10.04,
*data,A0P,10.06,
*data,A0P,10.07,
*data,A0P,10.44,
*data,A0P,10.51,
*data,A0P,10.53,
*data,A0P,10.66,
*data,A0P,11.08,
*data,A0P,11.52,
*data,A0P,11.87,
*data,A0P,11.87,
*data,A0P,12.34,
*data,A0P,13.22,
*data,A0P,13.4,
*data,A0P,132.85,
*data,A0P,141,
*data,A0P,143.33,
*data,A0P,15.29,
*data,A0P,16.33,
*data,A0P,162.18,
*data,A0P,17.09,
*data,A0P,17.13,
*data,A0P,17.41,
*data,A0P,170758.07,
*data,A0P,18.02,
*data,A0P,18.18,
*data,A0P,18.74,
*data,A0P,183.54,
*data,A0P,19.11,
*data,A0P,19.56,
*data,A0P,19.59,
*data,A0P,193.48,
*data,A0P,21.46,
*data,A0P,22.11,
*data,A0P,22.49,
*data,A0P,22.69,
*data,A0P,23.23,
*data,A0P,24.29,
*data,A0P,24.32,
*data,A0P,24.85,
*data,A0P,27.18,
*data,A0P,29.52,
*data,A0P,3.06,
*data,A0P,3.96,
*data,A0P,31.14,
*data,A0P,38.42,
*data,A0P,4.02,
*data,A0P,4.11,
*data,A0P,4.28,
*data,A0P,4.56,
*data,A0P,4.58,
*data,A0P,4.69,
*data,A0P,4.7,
*data,A0P,4.79,
*data,A0P,4.94,
*data,A0P,438.07,
*data,A0P,47.07,
*data,A0P,5,
*data,A0P,5.02,
*data,A0P,5.08,
*data,A0P,5.14,
*data,A0P,5.16,
*data,A0P,5.24,
*data,A0P,5.38,
*data,A0P,5.44,
*data,A0P,5.45,
*data,A0P,5.54,
*data,A0P,5.61,
*data,A0P,5.91,
*data,A0P,5.95,
*data,A0P,6,
*data,A0P,6.15,
*data,A0P,6.23,
*data,A0P,6.24,
*data,A0P,6.25,
*data,A0P,6.34,
*data,A0P,6.4,
*data,A0P,61.72,
*data,A0P,61.72,
*data,A0P,67.06,
*data,A0P,69.36,
*data,A0P,7.4,
*data,A0P,7.61,
*data,A0P,7.77,
*data,A0P,7.81,
*data,A0P,7.99,
*data,A0P,8.16,
*data,A0P,8.16,
*data,A0P,8.17,
*data,A0P,8.39,
*data,A0P,8.55,
*data,A0P,8.97,
*data,A0P,9.03,
*data,A0P,9.73,
*data,A0P,9.95,
*data,A0P,9.96,
*data,A0R,83173.72,
*data,A1A,42.41,
*data,A1B,15.35,
*data,A1B,58.07,
*data,A1C,4.19,
*data,A1E,15.34,
*data,A1G,10.94,
*data,A1K,77.68,
*data,A1L,43.42,
*data,A1N,16.34,
*data,A1S,335.12,
*data,A1V,109.22,
*data,A1W,29.1,
*data,A1X,5.18,
*data,A1X,8.39,
*data,A1Y,85.07,
*data,A2A,30.7,
*data,A2B,30.54,
*data,A2H,1959.07,
*data,A2N,182.59,
*data,A2V,9.99,
*data,B0A,17.42,
*data,B0A,2792.53,
*data,B0A,6.46,
*data,B0C,0.5,
*data,B0C,0.81,
*data,B0C,0.89,
*data,B0C,2130.78,
*data,B0C,4.4,
*data,B0C,5.05,
*data,B0E,0.78,
*data,B0E,0.86,
*data,B0E,0.9,
*data,B0E,1.09,
*data,B0E,1.23,
*data,B0E,1.34,
*data,B0E,1.42,
*data,B0E,1.5,
*data,B0E,1.85,
*data,B0E,11.65,
*data,B0E,112.92,
*data,B0E,156.1,
*data,B0E,4.74,
*data,B0E,6018.89,
*data,B0E,9.72,
*data,B0H,0.28,
*data,B0H,0.96,
*data,B0H,0.96,
*data,B0H,1.33,
*data,B0H,1.6,
*data,B0H,2.12,
*data,B0H,2.19,
*data,B0H,2.48,
*data,B0H,3.91,
*data,B0H,3361.8,
*data,B0J,0.74,
*data,B0J,0.87,
*data,B0J,0.88,
*data,B0J,0.91,
*data,B0J,0.95,
*data,B0J,1,
*data,B0J,1.01,
*data,B0J,1.08,
*data,B0J,1.12,
*data,B0J,1.16,
*data,B0J,1.18,
*data,B0J,1.19,
*data,B0J,1.2,
*data,B0J,1.24,
*data,B0J,1.26,
*data,B0J,1.3,
*data,B0J,1.53,
*data,B0J,1.53,
*data,B0J,1.56,
*data,B0J,1.7,
*data,B0J,1.94,
*data,B0J,2.02,
*data,B0J,2.2,
*data,B0J,2.87,
*data,B0J,2031.36,
*data,B0J,3.14,
*data,B0J,3.72,
*data,B0J,3413.19,
*data,B0J,475.01,
*data,B0J,5.58,
*data,B0K,1.33,
*data,B0K,1.8,
*data,B0K,12.83,
*data,B0K,155.64,
*data,B0K,3375.11,
*data,B0K,8.75,
*data,B0L,506.1,
*data,B0L,79.47,
*data,B0M,2.14,
*data,B0M,3680.44,
*data,B0N,5300.57,
*data,B0N,83.19,
*data,B0P,1719.44,
*data,B0R,1.2,
*data,B0R,11.8,
*data,B0R,110.31,
*data,B0R,1505.24,
*data,B0R,2.68,
*data,B0S,2798.16,
*data,B0T,1.19,
*data,B0T,13.85,
*data,B0T,4.48,
*data,B0T,4418.62,
*data,B0V,10.98,
*data,B0V,247.58,
*data,B0V,44.98,
*data,B0W,0.99,
*data,B0W,1.13,
*data,B0W,1.24,
*data,B0W,1.51,
*data,B0W,1.52,
*data,B0W,1.81,
*data,B0W,1.83,
*data,B0W,1.96,
*data,B0W,2.1,
*data,B0W,2.23,
*data,B0W,2.34,
*data,B0W,3.47,
*data,B0W,3.82,
*data,B0W,39.14,
*data,B0W,4.24,
*data,B0W,4.89,
*data,B0W,4967.96,
*data,B0W,6.51,
*data,B0W,9.68,
*data,B1A,23.38,
*data,B1H,47.56,
*data,B1L,205.29,
*data,B1M,59.03,
*data,B1N,68.58,
*data,B1P,19.33,
*data,B1R,20.24,
*data,B1S,8.16,
*data,B1V,12.25,
*data,B2A,231.35,
*data,B2G,1021.99,
*data,B2H,0.86,
*data,B2H,283.71,
*data,B2H,461.18,
*data,B2N,816.25,
*data,B2T,532.73,
*data,B2V,14.89,
*data,B2W,0.07,
*data,B2W,30.66,
*data,B2X,14.15,
*data,B2Y,9.8,
*data,B2Z,3.13,
*data,B2Z,62.16,
*data,B3A,10.21,
*data,B3B,6.26,
*data,B3G,29.43,
*data,B3H,9.96,
*data,B3J,0.07,
*data,B3J,0.96,
*data,B3K,8.96,
*data,B3L,0.77,
*data,B3L,0.83,
*data,B3L,0.85,
*data,B3L,1.13,
*data,B3L,245.69,
*data,B3L,4.19,
*data,B3M,45.92,
*data,B3N,10.79,
*data,B3P,15.78,
*data,B3R,14.64,
*data,B3R,5.08,
*data,B3S,2.27,
*data,B3T,14.69,
*data,B3Z,126.92,
*data,B4A,0.6,
*data,B4A,0.66,
*data,B4A,22.66,
*data,B4A,42.6,
*data,B4B,182.73,
*data,B4C,39.38,
*data,B4E,0.84,
*data,B4E,40.73,
*data,B4G,87.67,
*data,B4H,586.34,
*data,B4N,309.69,
*data,B4R,10.22,
*data,B4V,560.24,
*data,B5A,1.3,
*data,B5A,179.95,
*data,C0A,1.27,
*data,C0A,1.73,
*data,C0A,2457.7,
*data,C0A,3.21,
*data,C0A,3.28,
*data,C0A,702.66,
*data,C0A,9.1,
*data,C0B,1.61,
*data,C0B,1390,
*data,C0B,2,
*data,C0B,2.33,
*data,C0B,3.81,
*data,C0B,5.64,
*data,C0B,560.76,
*data,C0B,6.23,
*data,C0B,6.97,
*data,C1A,252.72,
*data,C1B,16.31,
*data,C1C,0.13,
*data,C1C,4.65,
*data,C1E,169.97,
*data,C1N,109.9,
*data,E0A,0.97,
*data,E0A,1.08,
*data,E0A,1.69,
*data,E0A,2.21,
*data,E0A,2.39,
*data,E0A,2.69,
*data,E0A,3.75,
*data,E0A,3.85,
*data,E0A,4.29,
*data,E0A,9829.61,
*data,E0B,0.02,
*data,E0B,0.08,
*data,E0B,0.13,
*data,E0B,0.22,
*data,E0B,0.24,
*data,E0B,0.28,
*data,E0B,1.02,
*data,E0B,1.04,
*data,E0B,12.87,
*data,E0B,152.45,
*data,E0B,1969,
*data,E0B,3910.11,
*data,E0B,7.5,
*data,E0B,77.05,
*data,E0C,1.16,
*data,E0C,1121.4,
*data,E0C,4.28,
*data,E0C,4.9,
*data,E0C,6.29,
*data,E0C,6.98,
*data,E0C,7427.57,
*data,E0C,8.46,
*data,E0C,86.35,
*data,E0E,1197.37,
*data,E0E,3400.1,
*data,E0G,0.25,
*data,E0G,0.68,
*data,E0G,0.85,
*data,E0G,0.86,
*data,E0G,0.97,
*data,E0G,1.01,
*data,E0G,1.04,
*data,E0G,1.16,
*data,E0G,1.44,
*data,E0G,1.6,
*data,E0G,1.64,
*data,E0G,1.91,
*data,E0G,147.56,
*data,E0G,2.7,
*data,E0G,2.9,
*data,E0G,3.09,
*data,E0G,3.44,
*data,E0G,38.88,
*data,E0G,4.51,
*data,E0G,47.51,
*data,E0G,6.07,
*data,E0G,7739.28,
*data,E0H,8409.44,
*data,E0J,11335.55,
*data,E0K,27.97,
*data,E0K,5316.61,
*data,E0L,116.97,
*data,E0L,2143.28,
*data,E1A,47.76,
*data,E1B,23.73,
*data,E1C,133.67,
*data,E1C,790.78,
*data,E1E,23.26,
*data,E1G,9.2,
*data,E1N,218.91,
*data,E1N,3.35,
*data,E1N,57.15,
*data,E1V,939.63,
*data,E1W,4.15,
*data,E1W,68.19,
*data,E1X,0.95,
*data,E1X,128.55,
*data,E1X,2.16,
*data,E1X,30.6,
*data,E2A,1519.71,
*data,E2E,42.59,
*data,E2G,31.93,
*data,E2H,30.41,
*data,E2J,25.74,
*data,E2K,20,
*data,E2L,11.84,
*data,E2L,2.36,
*data,E2L,22.31,
*data,E2L,363.47,
*data,E2L,38.99,
*data,E2M,85,
*data,E2N,8.3,
*data,E2N,9.64,
*data,E2P,0.04,
*data,E2P,0.11,
*data,E2P,0.14,
*data,E2P,1.00E-03,
*data,E2P,35.23,
*data,E2S,30.16,
*data,E2V,292.05,
*data,E3A,57.51,
*data,E3B,1909.18,
*data,E3B,25.31,
*data,E3C,79.79,
*data,E3E,41.27,
*data,E3L,550.63,
*data,E3N,182.82,
*data,E3V,101.05,
*data,E3Y,5.3,
*data,E3Z,13.84,
*data,E7A,616.63,
*data,E7B,71.69,
*data,FSA,KM_SQ,
*data,G0A,13084.7,
*data,G0A,202.3,
*data,G0A,3.6,
*data,G0A,32.33,
*data,G0A,4.85,
*data,G0B,0.93,
*data,G0B,10.08,
*data,G0B,217.27,
*data,G0B,4.00E-03,
*data,G0B,4.42,
*data,G0B,4.45,
*data,G0B,42.92,
*data,G0C,10170.5,
*data,G0C,4.67,
*data,G0E,8567.97,
*data,G0G,0.01,
*data,G0G,0.02,
*data,G0G,10.2,
*data,G0G,12.81,
*data,G0G,143766.67,
*data,G0G,15.55,
*data,G0G,16.24,
*data,G0G,17.4,
*data,G0G,18.99,
*data,G0G,22.75,
*data,G0G,230.49,
*data,G0G,40.54,
*data,G0G,41.87,
*data,G0G,5,
*data,G0G,5.23,
*data,G0G,6.07,
*data,G0G,6.26,
*data,G0G,6.33,
*data,G0G,628.63,
*data,G0G,7.01,
*data,G0G,7.51,
*data,G0G,7.58,
*data,G0G,7.67,
*data,G0G,7951.36,
*data,G0G,8.24,
*data,G0G,8.74,
*data,G0H,39100.47,
*data,G0J,11184.14,
*data,G0K,3953.01,
*data,G0L,0.91,
*data,G0L,1.08,
*data,G0L,1.08,
*data,G0L,14.57,
*data,G0L,19.25,
*data,G0L,2.84,
*data,G0L,7.64,
*data,G0L,7900.74,
*data,G0M,3157.75,
*data,G0N,1886.65,
*data,G0P,108.77,
*data,G0P,750.17,
*data,G0R,0.83,
*data,G0R,1.85,
*data,G0R,27.02,
*data,G0R,3.5,
*data,G0R,7271.6,
*data,G0S,3610.29,
*data,G0T,0.03,
*data,G0T,285.8,
*data,G0T,45876.54,
*data,G0V,12881.9,
*data,G0V,65.89,
*data,G0W,90874.85,
*data,G0X,1847.22,
*data,G0X,27767.6,
*data,G0X,424.46,
*data,G0X,860.2,
*data,G0Y,1958.75,
*data,G0Z,629.9,
*data,G1B,45.43,
*data,G1C,19.55,
*data,G1E,0.37,
*data,G1E,0.46,
*data,G1E,9.96,
*data,G1G,10.31,
*data,G1H,7.33,
*data,G1H,8.24,
*data,G1J,6.23,
*data,G1K,3.60E-03,
*data,G1K,4.25,
*data,G1K,4.40E-03,
*data,G1L,3.67,
*data,G1M,10.41,
*data,G1N,0.14,
*data,G1N,2.36,
*data,G1P,8.07,
*data,G1R,3.01,
*data,G1S,4.71,
*data,G1T,4.3,
*data,G1V,11.25,
*data,G1W,8.21,
*data,G1X,15.06,
*data,G1Y,6.78,
*data,G2A,9.53,
*data,G2B,12.44,
*data,G2B,36.73,
*data,G2C,2.55,
*data,G2C,4.17,
*data,G2E,50.32,
*data,G2G,2.02,
*data,G2G,2.78,
*data,G2G,5.31,
*data,G2J,0.81,
*data,G2K,16.41,
*data,G2L,11.84,
*data,G2M,14.8,
*data,G2N,14.24,
*data,G3A,91.74,
*data,G3E,8.5,
*data,G3J,6.68,
*data,G3K,66.54,
*data,G4A,50.67,
*data,G4R,0.09,
*data,G4R,19222.99,
*data,G4R,5.32,
*data,G4S,5.92,
*data,G4W,83.98,
*data,G4Z,2155.96,
*data,G5A,194.63,
*data,G5B,308.98,
*data,G5C,54.15,
*data,G5H,55.75,
*data,G5L,0.02,
*data,G5L,131.21,
*data,G5L,5.28,
*data,G5M,20.08,
*data,G5N,1.74,
*data,G5N,2.45,
*data,G5R,89.74,
*data,G5T,566.45,
*data,G5V,128.34,
*data,G5Y,139.94,
*data,G5Z,3.18,
*data,G6A,3.31,
*data,G6B,335.18,
*data,G6C,55.05,
*data,G6E,109.66,
*data,G6G,183.8,
*data,G6H,40.76,
*data,G6J,95.95,
*data,G6K,3.83,
*data,G6L,345.88,
*data,G6P,129.63,
*data,G6R,15.83,
*data,G6S,2.77,
*data,G6T,5.6,
*data,G6V,77.82,
*data,G6W,23.72,
*data,G6X,8.64,
*data,G6Z,86.31,
*data,G7A,54.96,
*data,G7B,315.37,
*data,G7G,19.9,
*data,G7H,139.86,
*data,G7H,58.36,
*data,G7J,18.39,
*data,G7K,20.9,
*data,G7P,235.25,
*data,G7S,45.53,
*data,G7X,1370.75,
*data,G7Y,0.77,
*data,G7Z,8.81,
*data,G8A,5.63,
*data,G8B,105.27,
*data,G8C,15.17,
*data,G8C,5.39,
*data,G8H,242.5,
*data,G8J,1040.64,
*data,G8K,177.4,
*data,G8L,52.47,
*data,G8M,17522.05,
*data,G8M,420.61,
*data,G8N,271.65,
*data,G8P,10308.03,
*data,G8T,106.2,
*data,G8V,0.37,
*data,G8V,1.01,
*data,G8V,3.14,
*data,G8W,10.08,
*data,G8Y,27.15,
*data,G8Z,8.63,
*data,G9A,0.01,
*data,G9A,0.39,
*data,G9A,0.42,
*data,G9A,0.55,
*data,G9A,12.15,
*data,G9A,2.70E-03,
*data,G9A,31.29,
*data,G9A,9.03,
*data,G9A,9.10E-03,
*data,G9B,9.27,
*data,G9C,11.43,
*data,G9N,96.39,
*data,G9P,20.33,
*data,G9R,1.21,
*data,G9T,88.36,
*data,G9X,7004.08,
*data,H0A,0.33,
*data,H0A,12.57,
*data,H1A,0.02,
*data,H1A,0.14,
*data,H1A,15.33,
*data,H1B,16.1,
*data,H1C,10.94,
*data,H1E,0.04,
*data,H1E,0.05,
*data,H1E,0.14,
*data,H1E,12.11,
*data,H1G,6.52,
*data,H1H,4.6,
*data,H1J,8.22,
*data,H1K,6.12,
*data,H1L,4.66,
*data,H1M,5.43,
*data,H1N,8.01,
